T6B01,A,Which is true about forward voltage drop in a diode?,It is lower in some diode types than in others,It is proportional to peak inverse voltage,It indicates that the diode is defective,It has no impact on the voltage delivered to the load
E8B06,A,What is the deviation ratio of an FM phone signal having a maximum frequency swing of plus or minus 7.5 kHz if the highest modulation frequency is 3.5 kHz?,2.14,0.214,0.47,47
E9C06,B,What is the effect of adding a terminating resistor to a rhombic or long-wire antenna?,It reflects the standing waves on the antenna elements back to the transmitter,It changes the radiation pattern from bidirectional to unidirectional,It changes the radiation pattern from horizontal to vertical polarization,It decreases the ground loss
G9B07,B,How does the feed point impedance of a horizontal 1/2 wave dipole antenna change as the antenna height is reduced to 1/10 wavelength above ground?,It steadily increases,It steadily decreases,It peaks at about 1/8 wavelength above ground,It is unaffected by the height above ground
T2A05,C,How should you respond to a station calling CQ?,"Transmit ""CQ"" followed by the other station’s call sign",Transmit your call sign followed by the other station’s call sign,Transmit the other station’s call sign followed by your call sign,Transmit a signal report followed by your call sign
G2A01,A,Which mode is most commonly used for voice communications on frequencies of 14 MHz or higher?,Upper sideband,Lower sideband,Suppressed sideband,Double sideband
G9D10,B,In which direction or directions does an electrically small loop (less than 1/10 wavelength in circumference) have nulls in its radiation pattern?,In the plane of the loop,Broadside to the loop,Broadside and in the plane of the loop,Electrically small loops are omnidirectional
E5C09,A,"When using rectangular coordinates to graph the impedance of a circuit, what do the axes represent?","The X axis represents the resistive component, and the Y axis represents the reactive component","The X axis represents the reactive component, and the Y axis represents the resistive component","The X axis represents the phase angle, and the Y axis represents the magnitude","The X axis represents the magnitude, and the Y axis represents the phase angle"
E2C12,C,What indicates the delay between a control operator action and the corresponding change in the transmitted signal?,Jitter,Hang time,Latency,Anti-VOX
E5B01,B,What is the term for the time required for the capacitor in an RC circuit to be charged to 63.2% of the applied voltage or to discharge to 36.8% of its initial voltage?,An exponential rate of one,One time constant,One exponential period,A time factor of one
E9C09,A,Which of the following describes a G5RV antenna?,A wire antenna center-fed through a specific length of open-wire line connected to a balun and coaxial feed line,A multi-band trap antenna,A phased array antenna consisting of multiple loops,A wide band dipole using shorted coaxial cable for the radiating elements and fed with a 4:1 balun
E4E10,D,Which of the following can create intermittent loud roaring or buzzing AC line interference?,Arcing contacts in a thermostatically controlled device,A defective doorbell or doorbell transformer inside a nearby residence,A malfunctioning illuminated advertising display,All these choices are correct
T2B03,A,Which of the following describes a linked repeater network?,A network of repeaters in which signals received by one repeater are transmitted by all the repeaters in the network,A single repeater with more than one receiver,Multiple repeaters with the same control operator,A system of repeaters linked by APRS
T1D09,A,"When may amateur stations transmit information in support of broadcasting, program production, or news gathering, assuming no other means is available?",When such communications are directly related to the immediate safety of human life or protection of property,When broadcasting communications to or from the space shuttle,Where non-commercial programming is gathered and supplied exclusively to the National Public Radio network,Never
G2E05,B,"What is the standard sideband for JT65, JT9, FT4, or FT8 digital signal when using AFSK?",LSB,USB,DSB,SSB
T5A06,A,What is the unit of frequency?,Hertz,Henry,Farad,Epicycles per second
T4A10,A,What function does a digital mode hotspot perform for nearby transceivers?,Communication with a digital voice or data network,FT8 digital communications via AFSK using a smartphone connected to the internet,RTTY encoding and decoding without a computer,High-speed digital communications for meteor scatter
T1E08,A,Which of the following is an example of automatic control?,Repeater operation,Controlling a station over the internet,Using a computer or other device to send CW automatically,Using a computer or other device to identify automatically
T3C04,B,"Which of the following types of propagation is most commonly associated with occasional strong signals on the 10-, 6-, and 2-meter bands from beyond the radio horizon?",Backscatter,Sporadic E,D region absorption,Gray-line propagation
T8D11,C,What is the role of ARQ in a transmission system?,A special transmission format limited to video signals,A system used to encrypt command signals to an amateur radio satellite,An error correction method in which the receiving station detects errors and sends a request for retransmission,A method of compressing data using autonomous reiterative Q codes prior to final encoding
E1E04,D,What is required to be accredited as a Volunteer Examiner?,"Each General, Advanced and Amateur Extra class operator is automatically accredited as a VE when the license is granted",The amateur operator applying must pass a VE examination administered by the FCC Enforcement Bureau,The prospective VE must obtain accreditation from the FCC,A VEC must confirm that the VE applicant meets FCC requirements to serve as an examiner
