E5A11,C,What is the half-power bandwidth of a resonant circuit that has a resonant frequency of 7.1 MHz and a Q of 150?,A. 157.8 Hz,B. 315.6 Hz,C. 47.3 kHz,D. 23.67 kHz
E5A12,C,What is the half-power bandwidth of a resonant circuit that has a resonant frequency of 3.7 MHz and a Q of 118?,A. 436.6 kHz,B. 218.3 kHz,C. 31.4 kHz,D. 15.7 kHz
E5A13,C,What is an effect of increasing Q in a series resonant circuit?,A. Fewer components are needed for the same performance,B. Parasitic effects are minimized,C. Internal voltages increase,D. Phase shift can become uncontrolled
E5B01,B,What is the term for the time required for the capacitor in an RC circuit to be charged to 63.2% of the applied voltage or to discharge to 36.8% of its initial voltage?,A. An exponential rate of one,B. One time constant,C. One exponential period,D. A time factor of one
E5B02,D,What letter is commonly used to represent susceptance?,A. G,B. X,C. Y,D. B
E5B03,B,How is impedance in polar form converted to an equivalent admittance?,A. Take the reciprocal of the angle and change the sign of the magnitude,B. Take the reciprocal of the magnitude and change the sign of the angle,C. Take the square root of the magnitude and add 180 degrees to the angle,D. Square the magnitude and subtract 90 degrees from the angle
E5B04,D,"What is the time constant of a circuit having two 220-microfarad capacitors and two 1-megohm resistors, all in parallel?",A. 55 seconds,B. 110 seconds,C. 440 seconds,D. 220 seconds
E5B05,D,What is the effect on the magnitude of pure reactance when it is converted to susceptance?,A. It is unchanged,B. The sign is reversed,C. It is shifted by 90 degrees,D. It is replaced by its reciprocal
E5B06,C,What is susceptance?,A. The magnetic impedance of a circuit,B. The ratio of magnetic field to electric field,C. The imaginary part of admittance,D. A measure of the efficiency of a transformer
E5B07,C,"What is the phase angle between the voltage across and the current through a series RLC circuit if XC is 500 ohms, R is 1 kilohm, and XL is 250 ohms?",A. 68.2 degrees with the voltage leading the current,B. 14.0 degrees with the voltage leading the current,C. 14.0 degrees with the voltage lagging the current,D. 68.2 degrees with the voltage lagging the current
E5B08,A,"What is the phase angle between the voltage across and the current through a series RLC circuit if XC is 300 ohms, R is 100 ohms, and XL is 100 ohms?",A. 63 degrees with the voltage lagging the current,B. 63 degrees with the voltage leading the current,C. 27 degrees with the voltage leading the current,D. 27 degrees with the voltage lagging the current
E5B09,D,What is the relationship between the AC current through a capacitor and the voltage across a capacitor?,A. Voltage and current are in phase,B. Voltage and current are 180 degrees out of phase,C. Voltage leads current by 90 degrees,D. Current leads voltage by 90 degrees
E5B10,A,What is the relationship between the AC current through an inductor and the voltage across an inductor?,A. Voltage leads current by 90 degrees,B. Current leads voltage by 90 degrees,C. Voltage and current are 180 degrees out of phase,D. Voltage and current are in phase
E5B11,B,"What is the phase angle between the voltage across and the current through a series RLC circuit if XC is 25 ohms, R is 100 ohms, and XL is 75 ohms?",A. 27 degrees with the voltage lagging the current,B. 27 degrees with the voltage leading the current,C. 63 degrees with the voltage lagging the current,D. 63 degrees with the voltage leading the current
E5B12,A,What is admittance?,A. The inverse of impedance,B. The term for the gain of a field effect transistor,C. The inverse of reactance,D. The term for the on-impedance of a field effect transistor
E5C01,A,Which of the following represents pure capacitive reactance of 100 ohms in rectangular notation?,A. 0 - j100,B. 0 + j100,C. 100 - j0,D. 100 + j0
E5C02,C,How are impedances described in polar coordinates?,A. By X and R values,B. By real and imaginary parts,C. By magnitude and phase angle,D. By Y and G values
E5C03,C,Which of the following represents a pure inductive reactance in polar coordinates?,A. A positive 45 degree phase angle,B. A negative 45 degree phase angle,C. A positive 90 degree phase angle,D. A negative 90 degree phase angle
E5C04,D,What type of Y-axis scale is most often used for graphs of circuit frequency response?,A. Linear,B. Scatter,C. Random,D. Logarithmic
E5C05,C,What kind of diagram is used to show the phase relationship between impedances at a given frequency?,A. Venn diagram,B. Near field diagram,C. Phasor diagram,D. Far field diagram
E5C06,B,What does the impedance 50 - j25 ohms represent?,A. 50 ohms resistance in series with 25 ohms inductive reactance,B. 50 ohms resistance in series with 25 ohms capacitive reactance,C. 25 ohms resistance in series with 50 ohms inductive reactance,D. 25 ohms resistance in series with 50 ohms capacitive reactance
E5C07,D,Where is the impedance of a pure resistance plotted on rectangular coordinates?,A. On the vertical axis,"B. On a line through the origin, slanted at 45 degrees","C. On a horizontal line, offset vertically above the horizontal axis",D. On the horizontal axis
E5C08,D,"What coordinate system is often used to display the phase angle of a circuit containing resistance, inductive, and/or capacitive reactance?",A. Maidenhead grid,B. Faraday grid,C. Elliptical coordinates,D. Polar coordinates
E5C09,A,"When using rectangular coordinates to graph the impedance of a circuit, what do the axes represent?","A. The X axis represents the resistive component, and the Y axis represents the reactive component","B. The X axis represents the reactive component, and the Y axis represents the resistive component","C. The X axis represents the phase angle, and the Y axis represents the magnitude","D. The X axis represents the magnitude, and the Y axis represents the phase angle"
E5D01,A,What is the result of conductor skin effect?,A. Resistance increases as frequency increases because RF current flows closer to the surface,B. Resistance decreases as frequency increases because electron mobility increases,C. Resistance increases as temperature increases because of the change in thermal coefficient,D. Resistance decreases as temperature increases because of the change in thermal coefficient
E5D02,B,Why is it important to keep lead lengths short for components used in circuits for VHF and above?,A. To increase the thermal time constant,B. To minimize inductive reactance,C. To maintain component lifetime,D. All these choices are correct
E5D03,C,What is the phase relationship between current and voltage for reactive power?,A. They are out of phase,B. They are in phase,C. They are 90 degrees out of phase,D. They are 45 degrees out of phase
E5D04,B,Why are short connections used at microwave frequencies?,A. To increase neutralizing resistance,B. To reduce phase shift along the connection,C. To increase compensating capacitance,D. To reduce noise figure
E5D05,C,What parasitic characteristic causes electrolytic capacitors to be unsuitable for use at RF?,A. Skin effect,B. Shunt capacitance,C. Inductance,D. Dielectric leakage
E5D06,D,What parasitic characteristic creates an inductor’s self-resonance?,A. Skin effect,B. Dielectric loss,C. Coupling,D. Inter-turn capacitance
E5D07,B,What combines to create the self-resonance of a component?,A. The component’s resistance and reactance,B. The component’s nominal and parasitic reactance,C. The component’s inductance and capacitance,D. The component’s electrical length and impedance
E5D08,D,What is the primary cause of loss in film capacitors at RF?,A. Inductance,B. Dielectric loss,C. Self-discharge,D. Skin effect
E5D09,B,What happens to reactive power in ideal inductors and capacitors?,A. It is dissipated as heat in the circuit,"B. Energy is stored in magnetic or electric fields, but power is not dissipated",C. It is canceled by Coulomb forces in the capacitor and inductor,D. It is dissipated in the formation of inductive and capacitive fields
